authors,big_sort,big_url,cover_link,detail_link,name,price,pub_time,publisher,small_sort,small_url 
 刘军 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/jfs/t2536/95/298870289/173411/9ebeaac4/56443a78Nd0d409ec.jpg,https://item.jd.com/11804472.html,原子教你玩STM32（寄存器版 第2版）,62.40,2015-11,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 高显生 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img11.360buyimg.com/n7/g16/M00/06/1F/rBEbRlN1ZpcIAAAAAADt90jPYssAABXKwAnsOMAAO4P598.jpg,https://item.jd.com/11461106.html,AVR单片机入门与速成攻略,48.70,2014-05,机械工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 何宾 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/jfs/t2803/298/2608544447/424169/28e65b1e/576a5d30Nc53a70e1.jpg,https://item.jd.com/11967282.html,Xilinx Zynq-7000嵌入式系统设计与实现,100.90,2016-06,电子工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 左忠凯 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t6283/189/2032820236/385503/87a06ba9/595c43e6Nbcb1e162.jpg,https://item.jd.com/12121539.html,FreeRTOS源码详解与应用开发—基于STM32,46.60,2017-07,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 吴厚航 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/jfs/t565/18/1222704234/194904/a42a9341/54bf7e40N1fedbf09.jpg,https://item.jd.com/11619177.html,电子设计与嵌入式开发实践丛书：FPGA设计实战演练（逻辑篇）,46.80,2015-01,清华大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张峰 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img11.360buyimg.com/n7/jfs/t3619/316/2014511376/234408/8606c929/583b98a6N6be7a34e.jpg,https://item.jd.com/12071906.html,嵌入式高速串行总线技术：基于FPGA实现与应用,53.70,2016-11,电子工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 七品 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2809/291/4021383456/247712/f3351f2d/57a429fbN6221b915.jpg,https://item.jd.com/11999632.html,兵王之王2 黄金猎手,28.70,2016-08,中国文联出版社,军事,https://list.jd.com/1713-3258-3308.html
 刘猛 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t835/122/1011010972/173526/ab63b767/556553e9N3274bd48.jpg,https://item.jd.com/11694739.html,刘猛作品集：狼牙+冰是睡着的水+火凤凰（套装共3册）,82.10,2015-07,北京联合出版社,军事,https://list.jd.com/1713-3258-3308.html
 冷海 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/g5/M02/03/1C/rBEIDE_e7CwIAAAAAADhWrUaWiYAAAwfwGIA20AAOFy406.jpg,https://item.jd.com/11020507.html,血战到底,24.00,2012-06,江苏文艺出版社,军事,https://list.jd.com/1713-3258-3308.html
 张黎 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/g15/M08/16/0F/rBEhWFKJaSUIAAAAAA_4_H5mZHUAAFmgwFYG2UAD_kU667.jpg,https://item.jd.com/11344144.html,魂牵梦圆：老兵笔下的新中国故事（套装共3册）,96.00,2013-10,当代中国出版社,军事,https://list.jd.com/1713-3258-3308.html
 刘流 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/g6/M05/06/06/rBEGDFDmnSwIAAAAAAHHLTwbcCAAABNXgIBbdwAAcdF253.jpg,https://item.jd.com/11157202.html,红色经典文库：烈火金钢,25.20,2012-11,中国青年出版社,军事,https://list.jd.com/1713-3258-3308.html
 詹姆斯·琼斯 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g15/M07/02/02/rBEhWlH3fdUIAAAAAAPrfI2WmDcAABigQInTroAA-uU481.jpg,https://item.jd.com/11290875.html,世界大战丛书（第3辑02）：从这里到永恒（套装全2册）,34.50,2013-08,译林出版社,军事,https://list.jd.com/1713-3258-3308.html
 林家成 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t628/85/460635562/72114/56d2d4b1/54818839N7057ab0b.jpg,https://item.jd.com/11590471.html,恨倾城（套装上中下册）,57.50,2014-12,新世界出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 浅绿 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/g12/M00/02/11/rBEQYFMycy4IAAAAAAT-ngIfKV0AADU6AKXzW0ABP62534.jpg,https://item.jd.com/11431419.html,天配良缘之西烈月（套装共2册）,39.30,2014-04,江苏文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 我才一岁嘛 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t2884/309/1907346528/225917/db35b48/574ec89aNb3908de7.jpg,https://item.jd.com/11950708.html,天赐良缘(上中下）附：书签+海报+明信片,52.90,2016-06,青岛出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 克里斯蒂·高登 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2107/26/2915709472/284446/adcf240b/571edc65Nb639aaf8.jpg,https://item.jd.com/11918282.html,魔兽：杜隆坦/电影官方小说前传,28.80,2016-05,新星出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 唐七 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3142/344/8131743583/48619/a4692a9a/58bfb3abN1883fb8f.jpg,https://item.jd.com/11545145102.html,正版预售 三生三世十里桃花 三生三世枕上书 唐七公子 赵又廷杨幂迪丽热巴倾情出演 畅销jn,85.40,2017-01,湖南文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 弗兰克·赫伯特 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t7921/314/2613147849/898260/b94ca548/59b2137eN22dd99fa.jpg,https://item.jd.com/12162049.html,沙丘2：沙丘救世主,40.00,2017-08,江苏凤凰文艺出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 加纳新太 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3916/296/463730094/709823/71f86c4c/584fa104N9305d9e0.jpg,https://item.jd.com/11716370.html,新海诚：星之声  爱的絮语·穿越星际,25.70,2015-07,北京联合出版公司,科幻小说,https://list.jd.com/1713-3258-6569.html
 刘慈欣 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t7084/309/1723776720/329560/b5511e85/598d1fe1N95cad7bc.jpg,https://item.jd.com/12155241.html,三体（纪念版）（套装共3册）,218.90,2017-07,重庆出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 王晋康 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t4063/66/1524739200/696036/c85c1154/58c213a5Nb84a0a8f.jpg,https://item.jd.com/11908223.html,中国科幻基石丛书：天父地母【首届京东文学奖-年度科幻图书获奖作品】,29.90,2016-03,四川科学技术出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 理查德·A·纳克 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t916/134/1379457246/385816/76adbdcc/559621d6N3f5e8e7c.jpg,https://item.jd.com/11723084.html,魔兽世界·巨龙的黎明,31.50,2015-07,新星出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 陆启帅 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t505/177/682951444/27476/10c73e95/547c5d2eNbe392c4f.jpg,https://item.jd.com/11586849.html,Xilinx Zynq SoC与嵌入式Linux设计实战指南 兼容ARM Cortex-A9的设计方法,47.20,2014-11,清华大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张洋 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img13.360buyimg.com/n7/jfs/t2281/72/1247905920/163104/1f9814c3/564c3298Nc93f8088.jpg,https://item.jd.com/11818598.html,原子教你玩STM32（库函数版 第2版）,62.30,2015-11,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 布特恩 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t5293/336/1534503674/444894/5337ce01/59115604N49e653ad.jpg,https://item.jd.com/12189824.html,血战钢锯岭,29.90,2017-05,长江文艺出版社,军事,https://list.jd.com/1713-3258-3308.html
 韩战涛 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/g15/M01/06/0D/rBEhWlMEQwMIAAAAAAOJkWkm3jMAAItngK-dUcAA4mp608.jpg,https://item.jd.com/11389415.html,工控技术精品丛书：西门子S7-200 PLC功能指令应用详解,46.60,2014-02,电子工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 迪克.库奇 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t739/177/701921031/81120/c58c9dd1/54d04425N3707d367.jpg,https://item.jd.com/11644612.html,海豹突击队系列 勇者行动,25.20,2015-04,重庆出版社,军事,https://list.jd.com/1713-3258-3308.html
 谭谈 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3292/53/3885062786/490858/9a7f41b7/57fda1d8Nb969bc79.jpg,https://item.jd.com/11986627.html,化谍,14.00,2016-10,译林出版社,军事,https://list.jd.com/1713-3258-3308.html
 张恨水 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t1282/107/1426002575/163868/12102e3e/55c45238N7154799f.jpg,https://item.jd.com/11745869.html,张恨水抗战曲：虎贲万岁,37.90,2015-08,重庆出版社,军事,https://list.jd.com/1713-3258-3308.html
 磨剑少爷 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t8620/220/1538743763/321388/9431d3e0/59bb4dc8N5b5c5393.jpg,https://item.jd.com/12186119.html,生死反击3绝杀阴谋,33.10,2017-09,三辰影库音像出版社,军事,https://list.jd.com/1713-3258-3308.html
 唐七公子 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t4789/299/1168135148/292000/790577b2/58edddbfN5553da72.jpg,https://item.jd.com/11959261683.html,包邮唐七公子小说系列全套7册：三生三世十里桃花+枕上书+华胥引+四幕戏起+四幕戏结,155.00,2014-12,湖南文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 卫幽 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t1804/261/1212904417/330291/87d5e64/55e3d402Ne2fc5885.jpg,https://item.jd.com/11745879.html,佳媳,42.10,2015-09,重庆出版集团,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 汉斯 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t3085/64/5176970933/193711/9c06f161/58636cacNd28a0648.jpg,https://item.jd.com/12099626.html,动荡,24.80,2017-01,江苏文艺出版社,军事,https://list.jd.com/1713-3258-3308.html
 秋夜雨寒 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t5446/225/145815067/224595/d7462d7a/58f98661N52f4f1fa.jpg,https://item.jd.com/12068517.html,若爱只是擦肩而过（签名版）,31.40,2017-05,上海社会科学院出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 锦夏末 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t2455/210/1740834373/307736/3ec97ab1/567103b8Ne49e7882.jpg,https://item.jd.com/11838523.html,进击吧，七录殿下,16.80,2016-01,江苏凤凰文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 悠世 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2473/364/975454070/74303/e0ee5093/563b2715Ndf9c59b9.jpg,https://item.jd.com/11797857.html,法老的宠妃（2）：荷鲁斯之眼,17.30,2015-06,长江出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3967/167/85441212/273615/7e3c4dff/583bfe54Nff494a65.jpg,https://item.jd.com/11040849222.html,将军在上 共2册 马思纯 盛一伦主演同名影视剧古代言情小说,59.80,2014-12,江苏文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t1909/155/1382694462/650537/9503ca79/56988270Nf0ae865a.jpg,https://item.jd.com/10113995300.html,凡尔纳科幻小说全集 套装16册 永久珍藏版 插图版全译本 海底两万里 神秘岛等学生课外读物,380.00,2014-12,吉林出版集团,科幻小说,https://list.jd.com/1713-3258-6569.html
 威廉 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3295/337/840640051/676167/2aaef616/57c008a9N19478155.jpg,https://item.jd.com/11965827.html,魔兽世界：伊利丹,37.60,2016-09,北京时代华文书局有限公司,科幻小说,https://list.jd.com/1713-3258-6569.html
 霍华德·菲利普·洛夫克拉夫特 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2647/228/1928780743/251352/f43cc527/574fcea9N12bc0854.jpg,https://item.jd.com/11029677.html,克苏鲁神话（套装共2册）,50.60,2012-07,重庆大学出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 杰夫·范德米尔 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3886/22/1534130176/327266/918a6073/58c20be5N09fe6cad.jpg,https://item.jd.com/12011692.html,遗落的南境 三部曲（套装共3册）【首届京东文学奖-年度科幻图书入围作品】,67.40,2016-08,天地出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 艾萨克·阿西莫夫 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t8947/54/967648032/467911/a054dda0/59b2735fN3c2e7dc1.jpg,https://item.jd.com/11759606.html,银河帝国：基地（新版）,27.60,2015-09,江苏凤凰文艺出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 儒勒.凡尔纳 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t2251/258/2628413640/466677/581cac9f/570fa5bfNc38e1b48.jpg,https://item.jd.com/10265254394.html,凡尔纳科幻小说系列全集 海底两万里 地心游记等永久珍藏版全译本无删减 套装16册 世界名著,380.00,2014-12,吉林出版集团,科幻小说,https://list.jd.com/1713-3258-6569.html
 刘慈欣 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t4564/269/77696672/228817/fdc2df28/58c947dbNba89b0f6.jpg,https://item.jd.com/12054251.html,刘慈欣作品系列：信使、蝴蝶、镜子（套装共3册）,59.80,2017-03,中国工人出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 刘平 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t3157/183/2908797892/44509/8b148647/57e8af9dN72a3417c.jpg,https://item.jd.com/11973519.html,STC15单片机实战指南·C语言版：从51单片机DIY、四轴飞行器到优秀产品设计,47.80,2016-08,清华大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张俊 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/g14/M03/13/02/rBEhVVMNsssIAAAAAAYCFijdbSwAAJNxwIlX1AABgIu260.jpg,https://item.jd.com/11411487.html,匠人手记一个单片机工作者的实践与思考（第2版）（附光盘）,46.60,2014-02,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张杰 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/jfs/t2632/31/2298922724/390972/33936155/5760cf7bN45985ba3.jpg,https://item.jd.com/11922257.html,51单片机应用开发范例大全 第3版,62.40,2016-05,人民邮电出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 刘火良 杨森 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/jfs/t6652/328/1139476842/150831/b30d14a8/5949e00bNab331420.jpg,https://item.jd.com/12104965.html,STM32库开发实战指南（第2版）：基于STM32F103,78.20,2017-06,机械工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 马骏杰 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img13.360buyimg.com/n7/jfs/t2041/203/2912420945/134716/fe1a097e/56f89e02Necdceb55.jpg,https://item.jd.com/11898248.html,嵌入式DSP的原理与应用：基于TMS320F28335,46.60,2016-03,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张洋 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/jfs/t1021/122/806696216/103400/1ac31b12/554c838aN33a19702.jpg,https://item.jd.com/11686770.html,精通STM32F4（库函数版）,62.30,2015-05,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 张卿杰 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/jfs/t586/350/1165936238/323399/b07cb94e/54b760fdNcd1bb4c6.jpg,https://item.jd.com/11614305.html,手把手教你学DSP 基于TMS320F28335,46.60,2015-01,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 蒙博宇 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/g13/M05/17/1F/rBEhU1MOxdYIAAAAAAM3lptiHdMAAJJmgOq8NkAAzeu442.jpg,https://item.jd.com/11406835.html,STM32自学笔记（第2版）,46.90,2014-01,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 王电令苏亚辉苏彩红 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t2890/112/2555821990/174977/e9da5052/576917dbN0ed3a6f5.jpg,https://item.jd.com/11968194.html,STM32开发实战：LabVIEW卷,70.30,2016-06,机械工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 冰河 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/g13/M00/0F/0A/rBEhVFLCNYIIAAAAAA45qwc6M84AAHdYwBtPCMADjnD468.jpg,https://item.jd.com/11382784.html,狗日的战争3,23.20,2014-01,海峡书局,军事,https://list.jd.com/1713-3258-3308.html
 李建林 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t2152/204/1357125150/321511/e095b990/569736c6Nc4c73b72.jpg,https://item.jd.com/11861124.html,特种兵王套装（套装全3册）,78.70,2015-12,中国文联出版社,军事,https://list.jd.com/1713-3258-3308.html
 孤狼啸月 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t1855/10/1375246304/239099/8f315ea6/5697399aN3adbb0b6.jpg,https://item.jd.com/11861126.html,最强雇佣兵套装（套装全4册）,109.50,2015-12,群言出版,军事,https://list.jd.com/1713-3258-3308.html
 Cleve B.Moler ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img13.360buyimg.com/n7/jfs/t682/253/1174755574/166871/fe4eeaaf/54b7220eN1addb5a3.jpg,https://item.jd.com/11614298.html,MATLAB数值计算（2013修订版·中译本）,41.00,2015-01,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 陶纯 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t823/314/423373813/786143/938f5530/552333edNa6fba162.jpg,https://item.jd.com/11672456.html,一座营盘,35.70,2015-04,人民文学出版社,中国当代小说,https://list.jd.com/1713-3258-3297.html
 波波 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t1519/364/1177505599/693379/f5f40033/55bee1d4Needa69fd.jpg,https://item.jd.com/11711852.html,绾青丝（全新修订版）-青春,17.80,2015-09,百花洲文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 刘天壮 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t2440/66/1430587743/793929/fc7a35fc/569ee650N163ec863.jpg,https://item.jd.com/11863460.html,破绽,14.40,2015-12,译林出版社,军事,https://list.jd.com/1713-3258-3308.html
,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t3103/95/4934632018/116607/82a068d2/585ce58aNcbf3d08a.jpg,https://item.jd.com/11172032868.html,现货 正版 三生三世十里桃花 纪念版 唐七 刘亦菲杨洋电影版续写全新番外 情感古代言ZD,28.90,2014-12,1,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t2881/26/554354205/245192/dc6c3bb5/5719cb38Nfbe18a2c.jpg,https://item.jd.com/10285683948.html,唐七公子三生三世十里桃花全套共3册 十里桃花+枕上书上下册 言情小说,106.80,2014-12,湖南文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 风弄 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t805/268/391048795/362711/e1791ecc/551e7e4fNfe8255a8.jpg,https://item.jd.com/11671703.html,凤于九天（套装5-6册）,34.40,2015-04,上海人民美术出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 郝景芳 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3172/56/613883215/265406/6e63dc85/57bba6b8N869aa931.jpg,https://item.jd.com/11938752.html,流浪苍穹（2016雨果奖得主郝景芳作品）,24.90,2016-06,江苏凤凰文艺出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 金纤纤 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g14/M09/13/02/rBEhVlMNseEIAAAAAAQFy_Egx1MAAJNwQAmVBwABAXj979.jpg,https://item.jd.com/11411395.html,傲雪江山（套装上下册）,27.50,2014-02,江苏文艺出版社,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 郝景芳 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t4045/175/858463403/426107/4d436afb/5860abe6Na4be3e39.jpg,https://item.jd.com/11970292.html,去远方（2016雨果奖得主郝景芳作品）,21.90,2016-08,江苏凤凰文艺出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
 郝景芳 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3370/316/355807122/216567/c531bff/58072449Nf00bc994.jpg,https://item.jd.com/12045332.html,华语科幻名家精选集（收录刘慈欣、郝景芳、何夕代表作品）,143.00,2016-11,江苏文艺出版社,科幻小说,https://list.jd.com/1713-3258-6569.html
,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t8482/346/726026967/301629/22ed2e58/59ae3dafN16220944.jpg,https://item.jd.com/16234884127.html,半面妆3 叁,19.50,2014-12,未知,穿越/重生/架空,https://list.jd.com/1713-3258-3302.html
 张志涌 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img13.360buyimg.com/n7/jfs/t682/151/1174037909/127443/80654587/54b76008Nefa6ad24.jpg,https://item.jd.com/11620768.html,MATLAB教程,35.50,2015-01,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 拉伯罗斯 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img11.360buyimg.com/n7/jfs/t3142/258/4509524450/243302/8246a315/584907cdN7c33fc52.jpg,https://item.jd.com/11132756.html,嵌入式实时操作系统μC/OS-3,70.60,2012-11,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 Massimo Banzi ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t2641/26/137331010/496582/69cc362f/57053dc2Nf6b899f7.jpg,https://item.jd.com/11903314.html,爱上Arduino（第3版）,38.70,2016-04,人民邮电出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 刘荣[电脑圈圈] ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/g12/M00/08/18/rBEQYFGcGBQIAAAAAAn_vNkPSYoAABtbgMMty8ACf_U097.jpg,https://item.jd.com/11237672.html,博客藏经阁丛书：圈圈教你玩USB（第2版）（附光盘及PCB板）,46.50,2013-04,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 徐爱钧 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img12.360buyimg.com/n7/jfs/t2281/327/150461242/474263/284e5f5b/55f27c5cNcf0dd9bb.jpg,https://item.jd.com/11768607.html,Keil C51单片机高级语言应用编程技术（附CD光盘）,57.80,2015-09,电子工业出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 吴厚航 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img14.360buyimg.com/n7/jfs/t5878/127/2790519839/692346/17aebebf/5934c661Ne47c876d.jpg,https://item.jd.com/12090009.html,深入浅出玩转FPGA(第3版)【博客藏经阁丛书】,43.50,2017-05,北京航空航天大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 郭天祥编 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/jfs/t2107/355/1078246033/229290/27165792/5678f785Ncf78287c.jpg,https://item.jd.com/1038668720.html,包邮 新概念51单片机C语言教程设计入门提高开发拓展全攻略(送盘) 郭天祥程序开发入门经典,52.80,2009-01,电子工业,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 王敏志 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img10.360buyimg.com/n7/jfs/t2350/123/765524957/142724/d8e3ad2c/56289b0fNe39165c1.jpg,https://item.jd.com/11785515.html,FPGA设计实战演练（高级技巧篇）,44.00,2015-09,清华大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 宋雪松 ,计算机与互联网,https://channel.jd.com/1713-3287.html,https://img11.360buyimg.com/n7/jfs/t2752/347/1392584966/124534/e099fb9c/573d6a19Nd42fe700.jpg,https://item.jd.com/11446466.html,手把手教你学51单片机（C语言版）,40.80,2014-05,清华大学出版社,单片机与嵌入式,https://list.jd.com/1713-3287-4764.html
 矫健 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t5275/30/586434342/375073/25f1d3e1/5902b378N55904d3f.jpg,https://item.jd.com/12181898.html,天局,28.50,2017-05,作家出版社,中国当代小说,https://list.jd.com/1713-3258-3297.html
 杨渡 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t1957/181/1389666598/407580/d6c237ee/569dae3dNea483270.jpg,https://item.jd.com/11860989.html,一百年漂泊：台湾的故事,37.80,2016-01,生活·读书·新知三联书店,中国当代小说,https://list.jd.com/1713-3258-3297.html
 葛亮 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t3193/281/2263340742/291562/e3a06a9f/57de47fcNc133a702.jpg,https://item.jd.com/11975683.html,朱雀,30.60,2016-09,人民文学出版社,中国当代小说,https://list.jd.com/1713-3258-3297.html
